Channel 0
0.136041290655
0.136041290655
0.136041290655
-0.119164332658
0.136041290655
0.136041290655
0.136041290655
-0.119164332658
0.136041290655
0.136041290655
-0.119164332658
-0.119164332658
-0.119164332658
0.136041290655
-0.119164332658
-0.119164332658
-0.119164332658
-0.119164332658
-0.119164332658
-0.119164332658
-0.374369955971
-0.119164332658
-0.374369955971
-0.374369955971
-0.374369955971
-0.629575579284
-0.374369955971
-0.374369955971
-0.629575579284
-0.374369955971
-0.374369955971
-0.374369955971
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.884781202597
-0.884781202597
-0.884781202597
-0.884781202597
-0.884781202597
-0.884781202597
-0.884781202597
-1.13998682591
-1.13998682591
-1.13998682591
-1.13998682591
-1.13998682591
-1.13998682591
-1.13998682591
-1.13998682591
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.65039807254
-1.65039807254
-1.65039807254
-1.65039807254
-1.65039807254
-1.65039807254
-1.65039807254
-1.65039807254
-1.65039807254
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.13998682591
-1.13998682591
-1.13998682591
-2.16080931916
-2.41601494248
-2.41601494248
-2.67122056579
-2.67122056579
-2.67122056579
-2.67122056579
-2.67122056579
-2.9264261891
-2.9264261891
-2.9264261891
-2.9264261891
-2.9264261891
-2.9264261891
-2.9264261891
-3.18163181242
-3.18163181242
-3.18163181242
-3.18163181242
-3.43683743573
-3.18163181242
-3.43683743573
-3.43683743573
-3.43683743573
-3.43683743573
-3.43683743573
-3.69204305904
-3.69204305904
-3.69204305904
-3.69204305904
-3.69204305904
-3.69204305904
-3.94724868236
-3.94724868236
-3.94724868236
-3.94724868236
-3.94724868236
-4.20245430567
-3.94724868236
-4.20245430567
-4.20245430567
-4.45765992898
-4.20245430567
-4.45765992898
-4.20245430567
-4.45765992898
-4.45765992898
-4.45765992898
-4.71286555229
-4.71286555229
-4.71286555229
-4.71286555229
-4.71286555229
-4.96807117561
-4.96807117561
-4.96807117561
-4.96807117561
-5.22327679892
-4.96807117561
-5.22327679892
-5.22327679892
-5.22327679892
-5.47848242223
-5.22327679892
-5.47848242223
-5.47848242223
-5.73368804555
-5.47848242223
-5.73368804555
-5.73368804555
-5.73368804555
-5.73368804555
-5.98889366886
-5.98889366886
-5.98889366886
-5.98889366886
-5.98889366886
-5.98889366886
-6.24409929217
-6.24409929217
-6.24409929217
-6.24409929217
-6.24409929217
-6.49930491549
-6.49930491549
-6.49930491549
-6.7545105388
-6.7545105388
-6.7545105388
-6.7545105388
-6.7545105388
-7.00971616211
-7.00971616211
-7.00971616211
-7.00971616211
-7.00971616211
-7.26492178543
-7.26492178543
-7.26492178543
-7.26492178543
-7.26492178543
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.77533303205
-7.52012740874
-7.77533303205
-7.52012740874
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-8.28574427868
-8.28574427868
-8.28574427868
-8.03053865537
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.54094990199
-8.28574427868
-8.54094990199
-8.54094990199
-8.28574427868
-8.54094990199
-8.54094990199
-8.54094990199
-8.54094990199
-8.54094990199
-8.79615552531
-8.54094990199
-8.54094990199
-8.54094990199
-8.54094990199
-8.54094990199
-8.54094990199
-8.54094990199
-8.54094990199
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-9.05136114862
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-9.05136114862
-8.79615552531
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.30656677193
-9.05136114862
-9.05136114862
-9.05136114862
-9.30656677193
-9.30656677193
-9.30656677193
-9.05136114862
-9.30656677193
-9.05136114862
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.56177239524
-9.30656677193
-9.56177239524
-9.30656677193
-9.56177239524
-9.56177239524
-9.30656677193
-9.56177239524
-9.30656677193
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.56177239524
-9.30656677193
-9.30656677193
-9.56177239524
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.56177239524
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.30656677193
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-9.05136114862
-8.79615552531
-9.05136114862
-9.05136114862
-9.05136114862
-8.79615552531
-9.05136114862
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.79615552531
-8.54094990199
-8.79615552531
-8.79615552531
-8.54094990199
-8.54094990199
-8.54094990199
-8.28574427868
-8.54094990199
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.28574427868
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-8.03053865537
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-7.77533303205
-7.52012740874
-7.77533303205
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.52012740874
-7.26492178543
-7.26492178543
-7.26492178543
-7.26492178543
-7.00971616211
-7.00971616211
-7.00971616211
-7.00971616211
-7.00971616211
-7.00971616211
-6.7545105388
-6.7545105388
-6.7545105388
-6.7545105388
-6.49930491549
-6.49930491549
-6.49930491549
-6.49930491549
-6.49930491549
-6.49930491549
-6.24409929217
-6.24409929217
-6.24409929217
-6.24409929217
-5.98889366886
-5.98889366886
-5.98889366886
-5.98889366886
-5.98889366886
-5.73368804555
-5.73368804555
-5.73368804555
-5.73368804555
-5.47848242223
-5.47848242223
-5.47848242223
-5.47848242223
-5.47848242223
-5.47848242223
-5.47848242223
-5.22327679892
-5.22327679892
-5.22327679892
-5.22327679892
-4.96807117561
-4.96807117561
-4.96807117561
-4.96807117561
-4.96807117561
-4.71286555229
-4.71286555229
-4.71286555229
-4.71286555229
-4.71286555229
-4.45765992898
-4.71286555229
-4.45765992898
-4.45765992898
-4.45765992898
-4.45765992898
-4.45765992898
-4.20245430567
-4.20245430567
-4.20245430567
-4.20245430567
-4.20245430567
-3.94724868236
-4.20245430567
-3.94724868236
-4.20245430567
-3.94724868236
-3.94724868236
-3.94724868236
-3.94724868236
-3.94724868236
-3.94724868236
-3.69204305904
-3.69204305904
-3.69204305904
-3.69204305904
-3.69204305904
-3.69204305904
-3.69204305904
-3.43683743573
-3.69204305904
-3.43683743573
-3.43683743573
-3.43683743573
-3.43683743573
-3.43683743573
-3.43683743573
-3.43683743573
-3.43683743573
-3.18163181242
-3.18163181242
-3.18163181242
-3.18163181242
-3.18163181242
-3.18163181242
-2.9264261891
-3.18163181242
-3.18163181242
-3.18163181242
-2.9264261891
-2.9264261891
-2.9264261891
-2.9264261891
-2.9264261891
-2.9264261891
-2.9264261891
-2.67122056579
-2.9264261891
-2.67122056579
-2.67122056579
-2.67122056579
-2.67122056579
-2.67122056579
-2.67122056579
-2.41601494248
-2.41601494248
-2.41601494248
-2.41601494248
-2.41601494248
-2.16080931916
-2.16080931916
-2.16080931916
-2.16080931916
-2.16080931916
-1.90560369585
-1.90560369585
-2.16080931916
-1.90560369585
-1.90560369585
-1.90560369585
-1.90560369585
-1.65039807254
-1.65039807254
-1.65039807254
-1.65039807254
-1.65039807254
-1.39519244922
-1.65039807254
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.39519244922
-1.13998682591
-1.39519244922
-1.13998682591
-1.13998682591
-1.13998682591
-1.13998682591
-1.13998682591
-0.884781202597
-0.884781202597
-0.884781202597
-0.884781202597
-0.884781202597
-0.884781202597
-0.884781202597
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.629575579284
-0.374369955971
-0.374369955971
-0.374369955971
-0.374369955971
-0.119164332658
-0.119164332658
-0.119164332658
-0.119164332658
-0.119164332658
-0.119164332658
-0.119164332658
-0.119164332658
0.136041290655
0.136041290655
0.136041290655
0.136041290655
0.136041290655
0.136041290655
0.391246913968
0.391246913968
0.391246913968
0.391246913968
0.391246913968
0.391246913968
0.646452537282
0.646452537282
0.646452537282
0.646452537282
0.646452537282
0.646452537282
0.646452537282
0.646452537282
0.901658160595
